date,open,high,low,volume,close
2023-03-13 09:00:00,21998.05000000,28390.10000000,21813.88000000,3775888.94983000,27972.87000000
2023-03-20 09:00:00,27972.87000000,28868.05000000,26601.80000000,1437828.84706000,27968.05000000
2023-03-27 09:00:00,27968.05000000,29184.68000000,26508.14000000,500795.73087000,28171.87000000
2023-04-03 09:00:00,28171.87000000,28775.00000000,27200.24000000,306532.39014000,28323.76000000
2023-04-10 09:00:00,28323.76000000,31000.00000000,28170.00000000,377573.74044000,30304.65000000
2023-04-17 09:00:00,30304.66000000,30485.00000000,27125.00000000,430421.84646000,27590.60000000
2023-04-24 09:00:00,27590.59000000,30036.00000000,26942.82000000,444613.47701000,29233.21000000
2023-05-01 09:00:00,29233.20000000,29820.00000000,27666.95000000,360117.97447000,28430.10000000
2023-05-08 09:00:00,28430.09000000,28631.01000000,25811.46000000,338765.74243000,26917.62000000
2023-05-15 09:00:00,26917.61000000,27663.59000000,26361.20000000,230394.72253000,26747.78000000
2023-05-22 09:00:00,26747.78000000,28261.32000000,25871.89000000,251061.07389000,28065.00000000
2023-05-29 09:00:00,28065.01000000,28447.14000000,26505.00000000,233113.44204000,27115.21000000
2023-06-05 09:00:00,27115.20000000,27391.77000000,25351.02000000,347786.76863000,25925.55000000
2023-06-12 09:00:00,25925.54000000,26839.99000000,24800.00000000,265685.74051000,26339.97000000
2023-06-19 09:00:00,26339.98000000,31431.94000000,26256.61000000,408189.22942000,30462.66000000
2023-06-26 09:00:00,30462.67000000,31282.00000000,29500.00000000,294881.44198000,30617.03000000
2023-07-03 09:00:00,30617.02000000,31500.00000000,29701.02000000,244056.69119000,30160.71000000
2023-07-10 09:00:00,30160.71000000,31804.20000000,29900.00000000,269249.39031000,30231.99000000
2023-07-17 09:00:00,30232.00000000,30417.46000000,29512.00000000,180919.27148000,30083.75000000
2023-07-24 09:00:00,30083.75000000,30099.58000000,28861.90000000,168154.81375000,29281.09000000
2023-07-31 09:00:00,29281.09000000,30047.50000000,28585.70000000,190359.38216000,29088.42000000
2023-08-07 09:00:00,29088.43000000,30244.00000000,28701.03000000,178844.98681000,29303.84000000
2023-08-14 09:00:00,29303.85000000,29695.32000000,25166.00000000,307223.55373000,26189.99000000
2023-08-21 09:00:00,26190.00000000,26819.27000000,25300.00000000,188618.43325000,26101.77000000
2023-08-28 09:00:00,26101.78000000,28142.85000000,25333.75000000,258183.08813000,25971.21000000
2023-09-04 09:00:00,25971.21000000,26445.50000000,25372.51000000,156769.66561000,25841.61000000
2023-09-11 09:00:00,25841.60000000,26888.00000000,24901.00000000,221247.03537000,26527.51000000
2023-09-18 09:00:00,26527.50000000,27483.57000000,26122.08000000,191220.58923000,26248.38000000
2023-09-25 09:00:00,26248.39000000,28065.51000000,25990.46000000,189937.16919000,27992.57000000
2023-10-02 09:00:00,27992.58000000,28580.00000000,27160.50000000,217523.39638000,27917.05000000
2023-10-09 09:00:00,27917.06000000,27987.93000000,26538.66000000,164897.39085000,27154.15000000
2023-10-16 09:00:00,27154.14000000,30379.99000000,27112.66000000,294677.81127000,29992.46000000
2023-10-23 09:00:00,29992.46000000,35280.00000000,29883.60000000,373306.40874000,34525.89000000
2023-10-30 09:00:00,34525.88000000,35984.99000000,34025.00000000,249862.21260000,35011.88000000
2023-11-06 09:00:00,35011.89000000,37972.24000000,34523.06000000,261060.64807000,37064.13000000
2023-11-13 09:00:00,37064.13000000,37980.00000000,34800.00000000,255993.59565000,37359.86000000
2023-11-20 09:00:00,37359.85000000,38414.00000000,35632.01000000,229889.97507000,37447.43000000
2023-11-27 09:00:00,37447.42000000,40250.00000000,36707.00000000,222103.26117000,39972.26000000
2023-12-04 09:00:00,39972.26000000,44700.00000000,39972.26000000,332080.41362000,43789.51000000
2023-12-11 09:00:00,43789.50000000,43804.50000000,40222.00000000,292562.41578000,41374.65000000
2023-12-18 09:00:00,41374.64000000,44398.26000000,40542.93000000,245481.20612000,42991.50000000
2023-12-25 09:00:00,42991.50000000,43802.32000000,41300.00000000,228462.70228000,42283.58000000
2024-01-01 09:00:00,42283.58000000,45879.63000000,40750.00000000,310487.48622000,43929.02000000
2024-01-08 09:00:00,43929.01000000,48969.48000000,41500.00000000,470798.80434000,41732.35000000
2024-01-15 09:00:00,41732.35000000,43578.01000000,40280.00000000,238486.27274000,41580.33000000
2024-01-22 09:00:00,41580.32000000,42842.68000000,38555.00000000,274603.16207000,42031.06000000
2024-01-29 09:00:00,42031.05000000,43882.36000000,41804.88000000,203036.61925000,42582.88000000
2024-02-05 09:00:00,42582.88000000,48592.66000000,42258.10000000,262240.48357000,48299.99000000
2024-02-12 09:00:00,48300.00000000,52816.62000000,47710.01000000,310862.30170000,52137.67000000
2024-02-19 09:00:00,52137.68000000,52985.00000000,50625.00000000,130535.97061000,51858.35000000
