close,high,low,open,timestamp,volume
7520.01,7535,7501.19,7508.57,1532286000,237.25510847
7520,7546.99,7515.97,7523.21,1532289600,230.21994128
7365.92,7581.03,7338.91,7522.36,1532293200,968.69332524
7406.09,7423.2,7340.23,7375.99,1532296800,308.60976839
7396.6,7413.97,7376.32,7402.32,1532300400,224.22502117
7465.43,7474.01,7369.86,7393.5,1532304000,609.63355801
7518.64,7520,7448.82,7465.68,1532307600,217.96746110
7637.22,7673,7511.86,7518.64,1532311200,1669.28179860
7629.49,7648.99,7606.21,7637.22,1532314800,210.54331918
7679.95,7707.68,7623.62,7626.27,1532318400,691.14851524
7649.09,7678.69,7628.58,7675.71,1532322000,221.08476830
7680,7703.83,7644.1,7649.99,1532325600,456.84725660
7749.51,7786.92,7647.99,7679.99,1532329200,1135.37557401
7710.6,7761.93,7678.7,7749.51,1532332800,494.54043815
7711.08,7721.77,7666.59,7711.42,1532336400,385.51723207
7692.32,7717.2,7670,7716.81,1532340000,269.49885256
7683.28,7711.99,7644.14,7692.46,1532343600,373.00760922
7699.99,7716.81,7660,7683.28,1532347200,223.21913288
7716.09,7728.86,7695.74,7699.99,1532350800,438.37477250
7694.43,7721.77,7680.51,7716.09,1532354400,442.38349084
7716.45,7740,7687.49,7694.56,1532358000,828.80166605
7733.59,7740,7701.99,7719.99,1532361600,592.29890191
7728.37,7749,7707.39,7733.59,1532365200,324.44683390
7735.53,7800,7638.03,7727.4,1532368800,1396.31589473
7744.19,7800,7724.5,7736.08,1532372400,514.29595460
7706,7763.59,7690.16,7746.99,1532376000,237.62696622
7750.09,7759.99,7690.5,7699.13,1532379600,63.30669968
7722.32,7777,7715.45,7754.57,1532383200,280.45513500
7719.62,7730.61,7690.17,7722.95,1532386800,496.48133996
7723.22,7727.7,7691.14,7712.46,1532390400,163.98591566
7735.71,7770.3,7713.98,7720.68,1532394000,261.16030569
7729.3,7770.19,7708,7737.99,1532397600,209.27374831
7752.35,7781.03,7727.45,7729.3,1532401200,598.74226759
7855.99,7869.23,7745.46,7751.84,1532404800,2070.20558767
7965.85,8029.14,7849.15,7856,1532408400,2300.22541218
7974.2,7999,7929.53,7967.8,1532412000,720.66155145
8013.99,8030.39,7970.06,7974.99,1532415600,599.75204954
7992.09,8023.99,7959.73,8013.99,1532419200,506.34544031
8019.82,8025.6,7977.86,7990.91,1532422800,343.08603578
8132.72,8140.23,7999.89,8019.56,1532426400,963.17857760
8244.36,8268.58,8092.31,8131.4,1532430000,1373.10463066
8212,8356.4,8130.01,8245.37,1532433600,2294.09732435
8241.21,8263.38,8142.92,8210.79,1532437200,764.50221658
8171.52,8258.7,8112.06,8240,1532440800,781.85873327
8187.78,8200,8145.95,8170.94,1532444400,427.45836466
8182.59,8200,8158.89,8186.11,1532448000,381.71918574
8231.92,8287.65,8181.78,8183.28,1532451600,736.36109320
8253.79,8271.06,8197.12,8233.9,1532455200,603.55795141
8266.41,8305.48,8240.1,8253,1532458800,472.57858218
8218.07,8266.41,8185,8266.41,1532462400,591.60962753
8250.05,8269.1,8198.76,8218.09,1532466000,174.07109717
8319.99,8334,8245.29,8263.19,1532469600,400.64702957
8403.83,8496.96,8311.71,8311.73,1532473200,969.22883674
8415.12,8475,8377.29,8394.48,1532476800,563.48653964
8404.17,8443.83,8381.83,8415.11,1532480400,206.05097969
8334.09,8407.5,8314.77,8407.5,1532484000,546.53173537
8366.04,8380.6,8300,8334.09,1532487600,333.06521385
8401.38,8419.23,8322.05,8366.04,1532491200,253.68533367
8427.36,8440.28,8384.97,8402.16,1532494800,301.11218644
8337.42,8427.96,8294.04,8425.25,1532498400,564.47536062
8339.99,8372.75,8312,8338.27,1532502000,430.85340741
8294.43,8337.35,8260.93,8337.35,1532505600,568.20887733
8232.91,8294.43,8227.77,8294.43,1532509200,432.50226004
8226.97,8235.02,8153.1,8235.01,1532512800,634.29045700
8179.42,8232.95,8172,8219.47,1532516400,192.34126550
8213.26,8237.66,8180.51,8180.52,1532520000,290.26741026
8202.59,8230,8159.99,8213.25,1532523600,538.65661587
8192.73,8214.52,8172.07,8205.02,1532527200,352.34487202
8126.45,8198.78,8049.22,8198.13,1532530800,1627.99878808
8167.99,8180.09,8079.68,8121.57,1532534400,525.01106937
8122.24,8168.79,8109.49,8168.79,1532538000,196.42174872
8074.65,8136.99,8069.94,8122.24,1532541600,138.14729712
8163.45,8170.71,8074.57,8074.57,1532545200,232.40371714
8183.4,8184.47,8126.84,8168.35,1532548800,273.55043004
8292,8314.77,8171.14,8180.01,1532552400,491.14446854
8258.69,8311.5,8248.94,8285,1532556000,244.30897287
8174.06,8279.34,8161,8268.4,1532559600,411.20957108
8234.32,8252.72,8172.22,8174.06,1532563200,298.39736283
8220.35,8243.83,8202.08,8230.24,1532566800,86.16632121
8187.46,8220.11,8169.18,8212.66,1532570400,126.19766463
8220.96,8238.68,8167.73,8187.46,1532574000,179.30977915
8221.1,8236.56,8195.05,8224.69,1532577600,101.52584304
8192.58,8231.86,8188.17,8225.18,1532581200,31.65228606
8260.24,8270,8190.7,8196.51,1532584800,232.09352310
8241.12,8300,8222.65,8260.26,1532588400,335.43484912
8251.88,8300,8234.55,8234.55,1532592000,426.76325000
8266.74,8289.99,8248.79,8251.99,1532595600,185.05567594
8290.98,8314.23,8266.5,8271.54,1532599200,656.21900722
8262.89,8296.72,8228.12,8290.98,1532602800,206.83649790
8234.56,8262.13,8180,8255.5,1532606400,344.56309917
8212.97,8243.54,8192.69,8235.23,1532610000,177.01209387
8230.97,8235.08,8180,8212.98,1532613600,168.81039415
8203.41,8243.82,8200,8225.9,1532617200,100.01469629
8209.88,8213.88,8188.59,8203.41,1532620800,173.97275498
8210.71,8245,8204.8,8206.88,1532624400,199.17631847
8234.99,8234.99,8208.03,8210.71,1532628000,109.74853278
8262.23,8273.36,8225.93,8234.99,1532631600,216.73063095
8139.78,8287.84,8090.38,8260.86,1532635200,633.37664209
7959,8147.12,7915,8141.91,1532638800,1614.89597817
7936.91,8037.62,7909.75,7958.39,1532642400,651.68153350
7926,7945.68,7855.97,7932.76,1532646000,836.23692587
7910.79,7941.73,7894.9,7926,1532649600,456.72194486
7893.23,7931.85,7853.45,7910.06,1532653200,519.79580934
7865.1,7914.4,7853.2,7891.38,1532656800,159.81321449
7881.96,7902,7865.1,7865.1,1532660400,133.03102286
7933.94,7943.99,7879.14,7882.83,1532664000,144.15760233
7920,7934.71,7904.18,7934.71,1532667600,178.81325997
7911.97,7927.11,7877.36,7924.07,1532671200,325.32015662
7912.54,7928.5,7891.37,7911.97,1532674800,151.03483894
7968.53,7992.37,7909.82,7914.52,1532678400,314.85876770
7959.68,7995,7953.7,7968.5,1532682000,149.62951219
7955.99,7963.37,7920.66,7955.96,1532685600,160.13133827
7929.16,7958.08,7909.75,7958.08,1532689200,208.31127178
7849.42,7934.86,7822,7929.16,1532692800,738.74925626
7892.31,7895.46,7798.48,7847.53,1532696400,393.79599602
7827,7896.98,7826.99,7892.05,1532700000,709.59050899
8152,8191.14,7827,7827.01,1532703600,1320.01744369
8191.1,8232.14,8149.99,8149.99,1532707200,1125.30128899
8179,8195.77,8162.38,8191.23,1532710800,159.95652285
8261.5,8273.36,8177.35,8180.99,1532714400,301.35772375
8208.76,8274.98,8207,8263.22,1532718000,326.74666375
8221.89,8248.48,8207.01,8207.01,1532721600,99.86071970
8261.68,8274.98,8221.88,8221.89,1532725200,60.34504239
8238.22,8265,8228.11,8261.68,1532728800,67.76446915
8183.05,8261.56,8122.39,8240.96,1532732400,496.66150317
8174.97,8238.87,8159.96,8177.72,1532736000,273.20245533
8168.46,8193.53,8151.85,8169.01,1532739600,73.85907784
8159.49,8195,8159.48,8168.46,1532743200,48.49285954
8168.45,8175.41,8154.03,8170.58,1532746800,28.05064217
8215.54,8220.94,8162.96,8163.46,1532750400,134.70091826
8178.04,8234.57,8169.39,8215.12,1532754000,80.92528834
8192.56,8192.82,8160.36,8178.15,1532757600,54.03668971
8197.84,8206.99,8175,8189.24,1532761200,65.10580423
8207.98,8213.7,8192.97,8197.84,1532764800,22.95371774
8189.23,8211.55,8166,8202.17,1532768400,181.05807166
8171.7,8205.84,8168.22,8185.76,1532772000,102.23751868
8182.81,8232.14,8132.03,8168.23,1532775600,388.31678190
8185.35,8204.86,8170.79,8186.1,1532779200,59.18382421
8163.22,8199.99,8162.45,8185.34,1532782800,45.11187712
8142.65,8168.2,8104.59,8161.18,1532786400,182.35485461
8121.84,8150.51,8051.43,8142.65,1532790000,381.51643159
8180.63,8182.81,8121.84,8121.84,1532793600,226.52440943
8184.23,8217,8151.56,8180.99,1532797200,164.90516182
8194.69,8205.81,8161.62,8182.64,1532800800,57.80188597
8192.48,8214.8,8185.88,8193.48,1532804400,22.59133105
8174.36,8195.51,8162.46,8186.67,1532808000,34.08340649
8169.17,8180.36,8157.37,8173,1532811600,20.46125693
8187.18,8196.98,8169.17,8169.17,1532815200,15.84512420
8237.74,8259,8173.93,8187.18,1532818800,102.36110178
8254.24,8299.99,8225.97,8231.07,1532822400,392.03791733
8269.67,8274.98,8231.07,8258.53,1532826000,188.57112480
8231.51,8288.98,8230.61,8261.34,1532829600,168.35323992
8223.95,8247.97,8216.44,8231.51,1532833200,354.42439718
8193.21,8240.45,8185.27,8224.2,1532836800,193.34383468
8202.3,8230.72,8185.27,8201.51,1532840400,135.24233563
8200.11,8225.87,8193.48,8202.3,1532844000,201.83387705
8179.67,8221.76,8175,8199.93,1532847600,84.63409400
8150,8179.79,8130.01,8179.79,1532851200,280.51215766
8162.91,8181.87,8139.66,8149.98,1532854800,191.71700286
8155.05,8170.97,8131.99,8162.98,1532858400,108.46309949
8169.1,8169.1,8109.74,8155.06,1532862000,279.47501067
8214.96,8224.99,8154.31,8168.67,1532865600,281.11665694
8199.08,8217.98,8170,8214.98,1532869200,172.81835797
8215.77,8246.43,8191.49,8199.08,1532872800,165.48417671
8227.6,8232.21,8199.4,8215.77,1532876400,52.45521813
8177.96,8227.22,8166.01,8227.22,1532880000,119.35537213
8190.91,8199.63,8177.95,8177.96,1532883600,26.37835355
8214.99,8220.32,8181.76,8196.18,1532887200,33.65946309
8212,8225.21,8203.43,8214.99,1532890800,98.46265215
8196.99,8220,8191.17,8212,1532894400,46.81622692
8190.41,8209.99,8171.2,8196.99,1532898000,54.26031256
8186.51,8192.96,8176.27,8190.41,1532901600,31.39483541
8216.74,8280.01,8181.31,8183.26,1532905200,319.46969077
8156.45,8220.88,8069.34,8216.74,1532908800,962.16726509
8213.06,8295,8144.08,8156.44,1532912400,495.64201458
8196.63,8217.17,8186.98,8209.62,1532916000,49.39091969
8190.01,8231.99,8181.05,8199.38,1532919600,97.22264322
8179.64,8196.32,8159.36,8187,1532923200,87.44287694
8182.78,8191.53,8172.58,8179.64,1532926800,56.74951395
8136.57,8184.03,8096.49,8182.77,1532930400,1575.42644091
8155,8155.92,8098.56,8136.57,1532934000,1232.77328242
8163.47,8185.95,8147.52,8155,1532937600,158.13982686
8159.51,8174.15,8142.91,8161.9,1532941200,118.38030562
8148.03,8169.98,8123.23,8161.99,1532944800,409.20060217
8161.81,8162.99,8117.95,8147.85,1532948400,188.28296490
8138.91,8170.99,8117.52,8161.8,1532952000,148.07056293
8120.34,8144.81,8099.6,8140,1532955600,251.61762488
8177.11,8210.31,8118.52,8118.52,1532959200,430.21214358
8117.89,8185,8106.06,8177.11,1532962800,216.69173912
8119.48,8130.04,8069.34,8117.18,1532966400,506.56336928
7906.35,8122.37,7879,8117.68,1532970000,1178.14020040
7959.2,7967,7853.01,7912,1532973600,769.16988117
8111.99,8150.33,7955.84,7959.19,1532977200,1105.98563309
8150.08,8191.14,8063.22,8113.99,1532980800,1016.90983250
8121.97,8158.77,8108.53,8151.73,1532984400,279.07685256
8152.98,8198.69,8119.97,8120.01,1532988000,305.23705313
8160.21,8191.31,8151.97,8152.98,1532991600,147.39852924
8112.56,8162.37,8109.86,8162.28,1532995200,221.76012314
8109.24,8137.41,8101.04,8109.86,1532998800,198.52447372
8106.56,8133.57,8101.48,8109.23,1533002400,109.16998530
8115.4,8118.02,8101.44,8106.56,1533006000,120.05894041
8113.4,8119.67,8071.93,8117.19,1533009600,142.39551159
8120.11,8127.53,8097.91,8113.4,1533013200,103.20304058
8130.63,8144.99,8119.25,8122.65,1533016800,251.05385343
8118.06,8137,8102.61,8125.91,1533020400,437.46570977
8023.54,8126.27,8000,8118.04,1533024000,351.96140259
8016.52,8065.25,7970,8023.54,1533027600,558.17716772
7945,8020.48,7929.53,8010.98,1533031200,630.65360458
7974.72,8030.73,7931.11,7944.99,1533034800,372.99795397
7800,7978.3,7755.55,7974.72,1533038400,1926.69665032
7729.14,7832.92,7713.24,7802.11,1533042000,1336.85556979
7733.86,7772.99,7657.13,7729.14,1533045600,1043.92297141
7754.61,7768.54,7660,7733.91,1533049200,699.64433025
7798.15,7801.01,7708.48,7749.22,1533052800,511.85240124
7724.58,7833.79,7705,7798.15,1533056400,694.87220514
7745.82,7778.23,7700,7725.61,1533060000,228.72621962
7751.32,7771.04,7727.73,7745.83,1533063600,209.55062892
7696.51,7752.61,7668.91,7751.96,1533067200,339.13519758
7710,7727.74,7690,7694.2,1533070800,204.59188914
7696.98,7718.87,7677.36,7710,1533074400,316.96697666
7725.43,7777,7633.67,7691.96,1533078000,983.84933469
7666.36,7761.56,7647,7726.85,1533081600,439.23240823
7551,7676.27,7551,7666.24,1533085200,918.12510378
7556.43,7575.98,7503.01,7550,1533088800,966.48317838
7534.99,7564.21,7506.5,7556.85,1533092400,478.34141976
7532.84,7574.52,7524.85,7534.98,1533096000,285.52395062
7524.22,7542.54,7451,7532.78,1533099600,993.49574760
7559.21,7576.96,7516.71,7524.22,1533103200,320.98509935
7554.64,7562.53,7520,7562.53,1533106800,399.61406384
7627.77,7652.41,7554.57,7554.63,1533110400,1025.56933216
7593.8,7633.61,7593.78,7624.24,1533114000,327.83752128
7565.59,7594.16,7532,7593.81,1533117600,396.68266754
7561.74,7570,7524.46,7565.59,1533121200,407.53380845
7575.25,7595.73,7552.02,7561.87,1533124800,319.89594634
7623.12,7630.47,7572.1,7575.26,1533128400,380.91521338
7582.08,7638.02,7570.13,7623.12,1533132000,254.10938921
7604.52,7619.47,7565.93,7581.09,1533135600,134.79403970
7561.49,7610,7525,7602.38,1533139200,366.80659499
7542.35,7586.97,7537.76,7561.99,1533142800,270.39928112
7539.99,7563.23,7535.02,7542.48,1533146400,192.80411297
7560.4,7570,7537.91,7539.98,1533150000,138.66987112
7480.62,7563.36,7468.31,7560.4,1533153600,848.01326865
7477.67,7519.74,7477.67,7480.12,1533157200,306.73062896
7585.86,7635,7440,7480,1533160800,1036.57563713
7602.01,7632,7565.52,7588.02,1533164400,197.63015285
7671.99,7679.14,7594.51,7600.22,1533168000,315.41978426
7677.44,7709.98,7635.83,7673.65,1533171600,252.74164400
7673.21,7692.11,7650,7679.04,1533175200,123.57385226
7647.47,7681.41,7631.29,7676.99,1533178800,125.04163126
7630.82,7652.98,7620.56,7645.29,1533182400,78.30670774
7655.45,7659.6,7623.84,7631.41,1533186000,65.11978520
7643,7671.91,7640.62,7655.41,1533189600,62.79164142
7662.72,7700.97,7643,7646,1533193200,496.36180409
7620,7665.04,7620,7664.81,1533196800,223.85794270
7615.84,7653.95,7600,7618.99,1533200400,279.92826906
7588.08,7620.97,7552.85,7615.87,1533204000,343.85338947
7562.95,7585.96,7548.4,7584.9,1533207600,363.84704159
7529.17,7575.74,7524.56,7562.35,1533211200,353.13959984
7501.97,7552.34,7477,7525.96,1533214800,390.07492263
7537.04,7563.34,7492,7501.97,1533218400,219.35997420
7523.84,7557.34,7511.97,7538.66,1533222000,102.24586664
7568.42,7593.58,7455,7523.21,1533225600,571.28161763
7513.28,7579.45,7505.69,7569.45,1533229200,166.97439554
7504.68,7529.09,7482.12,7511.29,1533232800,183.50489250
7537.99,7562.38,7500.93,7504.68,1533236400,221.72601066
7542.28,7576.99,7532.98,7539.45,1533240000,120.61093550
7533.72,7567.89,7519.35,7542.28,1533243600,86.16163504
7551.94,7564.99,7515.73,7526.96,1533247200,64.28988712
7536.37,7576.47,7536.37,7551.94,1533250800,52.02290164
7387.23,7535,7357.12,7535,1533254400,941.69470280
7342.95,7390.51,7315,7387.47,1533258000,567.20076439
7349.9,7362.89,7314,7342.94,1533261600,173.13327836
7332.59,7375.97,7330.49,7350.31,1533265200,116.65753012
7362.78,7369.3,7286.41,7330.2,1533268800,688.07661666
7320.56,7363.29,7320.56,7359.98,1533272400,168.16595904
7360.25,7371.54,7309.23,7320.55,1533276000,193.64189587
7393.06,7394.09,7302.44,7357.65,1533279600,643.66869811
7377.69,7423.66,7359.68,7392.14,1533283200,832.83309561
7358.45,7378.65,7329.92,7377.69,1533286800,266.10567558
7353.99,7371.99,7335.49,7358.45,1533290400,217.33794490
7362.35,7375.96,7330.18,7354.99,1533294000,239.51810946
7400.02,7404,7349.47,7362.35,1533297600,314.40324167
7439.69,7444.37,7356.21,7400.01,1533301200,410.73418987
7475.96,7490,7422.86,7439.99,1533304800,861.97922704
7480.36,7481.36,7440,7470.31,1533308400,356.08261158
7478.14,7485.1,7450.96,7480.36,1533312000,219.14784036
7527.51,7542.92,7476.1,7478.14,1533315600,362.55905138
7475.12,7532.89,7458.07,7527.5,1533319200,350.66861432
7377.98,7480.76,7357.26,7477.56,1533322800,517.19595074
7385.1,7400,7372.74,7377.99,1533326400,672.97631909
7415.96,7448.86,7382.65,7385.1,1533330000,219.61376898
7416.25,7435.98,7400.04,7415.96,1533333600,80.51132353
7416.98,7427.08,7357.26,7416.25,1533337200,171.87289971
7454.54,7492.1,7384.23,7416.98,1533340800,241.98285023
7472.99,7472.99,7434.58,7454.54,1533344400,207.35930246
7464.44,7494.48,7455.48,7472.99,1533348000,126.88937485
7450.7,7474.99,7443.34,7464.54,1533351600,49.81638386
7463.01,7472.63,7433.81,7453.99,1533355200,49.00880314
7433.39,7465.51,7433.39,7463.01,1533358800,20.29279740
7420.93,7448.21,7406.58,7432.87,1533362400,45.47422221
7448.14,7455.33,7420.98,7420.98,1533366000,20.81454831
7462.02,7480,7443.67,7448.14,1533369600,63.89986097
7455.41,7469.21,7421.6,7464.5,1533373200,70.22593045
7400,7460.58,7371.17,7455.41,1533376800,172.62251666
7405.13,7419.66,7380.18,7401.28,1533380400,119.72855638
7246.54,7405.99,7211.75,7398.62,1533384000,967.33554044
7257.33,7283.02,7234.73,7249.99,1533387600,223.61574847
7059.21,7257.32,6991.86,7257.32,1533391200,1847.17483527
6978.51,7080,6955,7057.95,1533394800,869.17667442
6980.58,7026.32,6955,6972.76,1533398400,336.28712679
6988.01,7000,6926,6980.58,1533402000,445.39852555
6976.54,7016.37,6959.49,6988.47,1533405600,158.25331021
6991.01,7003.99,6957.16,6973.13,1533409200,147.41337273
6981.98,7000,6970,6991.99,1533412800,239.10297716
6987.54,7039.28,6977.02,6982.29,1533416400,270.09360854
7006.5,7025.62,6985.79,6985.79,1533420000,72.32647174
7009.99,7022.91,6987.45,7006.63,1533423600,67.45805204
6923.65,7026.3,6900.59,7009.94,1533427200,625.43668489
6931.31,6971.36,6894.67,6913.16,1533430800,477.03687035
6946.98,6967.4,6905.66,6931.31,1533434400,205.05930665
7005.99,7009.62,6937.5,6946.91,1533438000,337.78513755
6977.99,7012.11,6965,7005.99,1533441600,238.61795436
6979.77,7002.01,6966.79,6977.99,1533445200,65.42271786
6961.61,6979.77,6953.41,6979.77,1533448800,50.40210335
6937.68,6977.14,6934.39,6961.61,1533452400,62.71690385
6986.02,7011.87,6929.32,6937.68,1533456000,198.04171708
7068.02,7086.8,6981.39,6986.02,1533459600,275.46977330
7042.97,7084.31,7031.68,7070.37,1533463200,249.06934190
7031.96,7049,7021.04,7037.16,1533466800,151.30088680
7042.54,7061.61,7022.2,7022.2,1533470400,61.26418264
6965.42,7042.54,6950,7038.01,1533474000,525.52213603
6923.04,6974.82,6888.88,6969.99,1533477600,652.97722521
7002.12,7044.88,6912.47,6923.75,1533481200,420.48450200
7007.74,7038,6992.47,6997.62,1533484800,136.02088215
6989.2,7011.99,6946.64,7007.17,1533488400,203.37400664
7010.7,7015.98,6967.49,6986,1533492000,132.76639664
7013.18,7051.5,7002.95,7010.3,1533495600,207.72100255
7061.64,7073.3,6998.69,7013.17,1533499200,292.61717371
7046.23,7079.19,7026.44,7051.47,1533502800,240.07598311
7021.54,7058.59,7005,7046.23,1533506400,136.29631647
7032.61,7043.18,7013.87,7021.54,1533510000,93.65593951
7043.98,7075.62,7023.01,7028.89,1533513600,259.51590870
7119.72,7157.93,7038.65,7043.97,1533517200,303.58197910
7130.86,7146.19,7118.88,7123.4,1533520800,135.38545010
7095.56,7138.08,7088.29,7133.77,1533524400,103.83157308
7072.26,7115.1,7072.2,7094.01,1533528000,114.86214009
7084.68,7099.99,7065.01,7072.26,1533531600,291.79266154
7075.01,7107.14,7075,7084.68,1533535200,137.31617801
7014.57,7086.85,6990.17,7076.43,1533538800,401.72513902
6967.01,7014.57,6952.29,7014.57,1533542400,326.25423461
6962.15,7008.86,6953.65,6970.82,1533546000,203.79504159
6979.85,6990.48,6947.01,6962.15,1533549600,140.82971171
6979.3,6989.27,6921.6,6979.99,1533553200,243.00115093
6964.83,6987.45,6945.11,6979.3,1533556800,147.55630514
6922.3,6969.57,6843.35,6969.56,1533560400,1040.75673104
6944.14,6960,6907.65,6922.27,1533564000,223.24971947
6970.8,6981.41,6931.93,6947.96,1533567600,196.32014775
6913.6,6975.15,6901.86,6970.8,1533571200,656.32999743
6922.92,6947.42,6913.6,6913.6,1533574800,127.31109194
6914.97,6927.95,6900,6921.29,1533578400,375.66684334
6938.84,6950,6914.97,6914.97,1533582000,85.56729968
6921.92,6947.7,6906,6938.84,1533585600,246.65719800
6862.35,6920.41,6839.16,6920.41,1533589200,755.65120405
6881.69,6899.5,6835.06,6862.35,1533592800,553.75333820
6936.11,6945.65,6877,6879.36,1533596400,246.93192003
6958.82,6989,6929.97,6932.18,1533600000,479.25899978
6913.38,6968.55,6900.87,6959.85,1533603600,186.12836109
6943.99,6964.66,6913.38,6913.38,1533607200,225.64821045
6927.12,6957.19,6925.8,6943.99,1533610800,147.69742913
6956.08,6966.25,6929.36,6929.36,1533614400,148.54122339
6926.9,6963.59,6919.92,6956.07,1533618000,145.57086988
6943.97,6950.95,6917.38,6926.9,1533621600,188.44191264
7020.97,7069.13,6943.45,6943.45,1533625200,746.61276992
7041.69,7047.74,7013.29,7020.97,1533628800,225.75735378
7060.78,7065.99,7036.21,7036.4,1533632400,179.83953768
7046.69,7063.84,7035,7057.33,1533636000,160.76733511
7082.3,7120,7046.67,7046.68,1533639600,383.11788452
7116.72,7140.08,7066.09,7082.3,1533643200,435.82146777
7063.85,7155,7061.31,7116.71,1533646800,432.68916583
7088.77,7095,7046.42,7063.85,1533650400,213.08520042
7112.21,7122.28,7080.14,7088.77,1533654000,219.71513499
7112.95,7140,7096.63,7112.21,1533657600,273.40575829
7114,7119,7083.48,7114.99,1533661200,154.39013665
7094.6,7114,7067.01,7114,1533664800,218.83803339
6999.8,7102.29,6989.61,7094.6,1533668400,430.76329896
6878.59,7005,6851,6999.79,1533672000,1628.27135475
6759.43,6881.1,6671,6874.22,1533675600,1798.12135165
6744.7,6796,6726.1,6752.14,1533679200,495.40491368
6717.68,6750,6700.1,6744.71,1533682800,521.50526000
6604.46,6717.68,6558.95,6717.67,1533686400,1370.04104038
6578.95,6640,6566.89,6603.03,1533690000,263.90459178
6619.61,6620,6558.96,6578.99,1533693600,367.62478134
6587.01,6619.61,6571.57,6619.61,1533697200,277.00299510
6499.01,6589.55,6457,6589.55,1533700800,1144.32606569
6533.94,6558.94,6390.99,6499.01,1533704400,1136.11647359
6546.85,6558.95,6511.37,6533.94,1533708000,322.25101182
6457,6553.16,6457,6548.62,1533711600,500.73723653
6510.77,6523.93,6426.98,6457.01,1533715200,545.80736160
6495.77,6519.81,6475.02,6510.77,1533718800,345.34782408
6483.45,6496.48,6440,6495.99,1533722400,315.85948077
6506.91,6539.37,6466.61,6479.51,1533726000,264.74974516
6492.36,6518.81,6466.23,6509.51,1533729600,391.09870304
6465.35,6507.62,6451.12,6492.36,1533733200,423.31498331
6492.21,6493.77,6415.31,6465.34,1533736800,534.44881622
6483.01,6500,6464.55,6492.21,1533740400,258.74330197
6260.03,6495.2,6181,6483.01,1533744000,2022.36104611
6242.89,6300,6223.9,6260.03,1533747600,564.14000921
6263.04,6273.99,6121,6244.66,1533751200,1442.00693937
6338.49,6361.09,6263.09,6263.09,1533754800,937.63099120
6314.96,6340,6290.12,6331.83,1533758400,174.00381532
6299.33,6326.05,6240.11,6319.66,1533762000,245.76669034
6262.43,6317.84,6233.51,6304.99,1533765600,317.97474669
6283.59,6286.37,6217.18,6263.42,1533769200,503.30937159
6284.12,6326.64,6262.66,6283.89,1533772800,240.99783336
6327.87,6331.5,6283.68,6283.68,1533776400,291.56685453
6310.7,6330.97,6300,6322.46,1533780000,229.14371380
6323.6,6327.61,6277.51,6312.35,1533783600,166.42153737
6341.99,6345.97,6294.6,6320,1533787200,151.52663723
6348.99,6384.41,6328.3,6342.41,1533790800,323.77306097
6354.99,6364.43,6334.37,6346.61,1533794400,414.23946270
6322.99,6368.99,6302.08,6356.64,1533798000,886.85771555
6317.32,6334.98,6286.37,6322.99,1533801600,294.91825945
6336.83,6342.75,6311.12,6315.01,1533805200,190.69528600
6341.01,6355,6308,6336.83,1533808800,139.46199864
6321.9,6341.01,6312.8,6341.01,1533812400,201.61453711
6258.71,6323.44,6231.61,6323.44,1533816000,803.04146909
6429.76,6477.57,6190.01,6259.57,1533819600,1455.78960729
6500.76,6536.8,6401.76,6427.55,1533823200,950.36596766
6447.24,6550,6430,6503.66,1533826800,665.88990646
6454.86,6484.17,6442.48,6449.99,1533830400,264.09600701
6466.44,6494.16,6437.21,6451.06,1533834000,285.08283667
6476.47,6479.95,6449.29,6472.63,1533837600,128.41113954
6471.6,6514.68,6457.01,6476.47,1533841200,298.85043652
6518,6518,6462.26,6469.16,1533844800,258.50094116
6586.73,6627,6514.96,6517.99,1533848400,529.16912438
6599.79,6620.99,6577.36,6585.43,1533852000,100.88281898
6543.76,6599.79,6525.19,6594.69,1533855600,213.58955349
6558.95,6584.05,6540.89,6544.98,1533859200,77.76469743
6537.07,6566.4,6510,6561.97,1533862800,212.01300786
6481.03,6538,6456.86,6535.74,1533866400,270.96991512
6465.9,6486.02,6461.84,6481.03,1533870000,116.52339081
6429.37,6465.9,6381,6465.9,1533873600,541.00811316
6433.31,6441.2,6392,6429.37,1533877200,154.47825086
6445.43,6477.57,6431.11,6436.4,1533880800,274.12448924
6468.04,6481.96,6444.91,6445.3,1533884400,316.69571022
6400.94,6473.34,6390,6465.07,1533888000,865.06220836
6350.38,6404.54,6321.19,6400.94,1533891600,1327.97711405
6346.85,6393.52,6339.36,6349.49,1533895200,312.57812451
6328.93,6400.01,6295.73,6347.1,1533898800,985.30428675
6503.83,6526.28,6307.19,6329.71,1533902400,948.39875512
6489.18,6515.39,6473.8,6503.83,1533906000,381.86057043
6429.99,6491.79,6413.2,6489.19,1533909600,715.57826435
6451.22,6472.22,6415.29,6426.08,1533913200,368.00194144
6375.22,6460,6361.05,6451.22,1533916800,426.94740500
6417.55,6441.98,6336.58,6375.29,1533920400,432.67054873
6399.23,6425.32,6370,6418.8,1533924000,230.95323246
6407.89,6410.58,6369.38,6403.06,1533927600,355.72363163
6189.04,6404.8,6131.35,6404.8,1533931200,1515.97342404
6071.46,6189.96,5995.75,6189.01,1533934800,2248.54129221
6091.87,6134.09,6067.84,6071.46,1533938400,302.38302821
6139.99,6192.89,6055.29,6091.86,1533942000,714.47848695
